<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
23_090101_130416,D,20100318,000000,71.3500000,71.8000000,70.1100000,70.1500000,23.867.939
23_090101_130416,D,20100319,000000,70.2700000,70.8400000,68.6500000,69.0000000,23.697.730
23_090101_130416,D,20100322,000000,68.4600000,69.4000000,67.6000000,69.0500000,18.914.220
23_090101_130416,D,20100323,000000,69.3600000,69.9000000,68.4800000,69.2200000,13.347.809
23_090101_130416,D,20100324,000000,69.5500000,69.7900000,68.5000000,69.5000000,13.450.525
23_090101_130416,D,20100325,000000,69.2700000,69.5000000,67.8300000,68.1700000,15.418.421
23_090101_130416,D,20100326,000000,68.0600000,68.2700000,66.8300000,67.2400000,19.014.403
23_090101_130416,D,20100329,000000,67.1300000,68.5000000,66.6500000,67.8800000,16.496.819
23_090101_130416,D,20100330,000000,67.8600000,68.4500000,66.8700000,67.1000000,18.867.826
23_090101_130416,D,20100331,000000,66.9000000,67.7500000,66.1600000,66.5200000,33.335.485
23_090101_130416,D,20100401,000000,66.9100000,67.8600000,66.7000000,67.4900000,23.214.633
23_090101_130416,D,20100402,000000,67.8100000,68.3500000,67.5000000,67.7500000,14.808.544
23_090101_130416,D,20100405,000000,68.0000000,68.1400000,66.7500000,67.4200000,16.896.770
23_090101_130416,D,20100406,000000,67.0300000,68.0000000,66.7500000,67.4000000,14.793.262
23_090101_130416,D,20100407,000000,67.3100000,67.9200000,65.7500000,65.8000000,19.235.118
23_090101_130416,D,20100408,000000,65.5600000,65.6700000,64.1000000,64.5200000,23.712.212
23_090101_130416,D,20100409,000000,65.0900000,67.3000000,65.0000000,67.0500000,24.640.111
23_090101_130416,D,20100412,000000,67.7000000,67.9800000,66.5800000,66.9100000,18.072.405
23_090101_130416,D,20100413,000000,66.6600000,70.0800000,66.3700000,70.0300000,69.142.281
23_090101_130416,D,20100414,000000,70.8900000,71.3900000,68.9200000,69.7500000,61.774.896
23_090101_130416,D,20100415,000000,70.2500000,70.4400000,67.7500000,68.4500000,46.159.694
23_090101_130416,D,20100416,000000,67.7000000,68.5300000,66.0900000,66.2800000,39.577.042
23_090101_130416,D,20100419,000000,64.4800000,64.5000000,62.1300000,63.9400000,46.617.186
23_090101_130416,D,20100420,000000,64.6200000,65.3800000,64.1000000,64.4900000,32.105.276
23_090101_130416,D,20100421,000000,65.1000000,65.1000000,63.0200000,63.2700000,32.547.081
23_090101_130416,D,20100422,000000,63.2500000,63.4500000,59.8500000,60.4700000,58.452.512
23_090101_130416,D,20100423,000000,60.8500000,61.4800000,59.8900000,60.9600000,44.984.305
23_090101_130416,D,20100426,000000,61.6400000,62.2500000,60.9000000,61.0800000,28.272.830
23_090101_130416,D,20100427,000000,60.5900000,60.6800000,58.5100000,58.8500000,38.029.142
23_090101_130416,D,20100428,000000,57.2000000,58.4300000,55.5600000,57.4900000,61.278.710
23_090101_130416,D,20100429,000000,57.8500000,59.6800000,57.2300000,59.6500000,46.901.235
23_090101_130416,D,20100430,000000,59.7400000,59.7800000,57.7700000,58.7500000,32.878.192
23_090101_130416,D,20100504,000000,58.7500000,59.6000000,56.0300000,56.1000000,34.416.492
23_090101_130416,D,20100505,000000,55.6500000,57.5400000,54.2500000,55.8100000,54.623.903
23_090101_130416,D,20100506,000000,55.5300000,58.1700000,54.8500000,56.9100000,72.888.085
23_090101_130416,D,20100507,000000,54.9100000,56.8900000,53.6300000,54.4000000,64.274.760
23_090101_130416,D,20100511,000000,56.7000000,57.3900000,55.4500000,56.8500000,38.571.363
23_090101_130416,D,20100512,000000,56.2000000,60.7300000,55.8500000,60.3900000,57.153.859
23_090101_130416,D,20100513,000000,60.8000000,63.5000000,59.1200000,59.8100000,88.462.228
23_090101_130416,D,20100514,000000,59.1000000,59.5700000,57.3800000,57.9000000,37.047.869
23_090101_130416,D,20100517,000000,56.1100000,58.8000000,56.0000000,57.6300000,45.244.228
23_090101_130416,D,20100518,000000,58.0100000,58.9400000,57.5100000,58.6500000,32.874.335
23_090101_130416,D,20100519,000000,57.3000000,57.6400000,56.0100000,56.3500000,28.708.483
23_090101_130416,D,20100520,000000,56.4300000,57.5900000,53.0000000,53.5000000,51.893.530
23_090101_130416,D,20100521,000000,54.0400000,54.8500000,51.0500000,53.0000000,55.225.334
23_090101_130416,D,20100524,000000,54.0100000,54.5100000,52.0300000,53.5900000,38.227.476
23_090101_130416,D,20100525,000000,50.9000000,52.1700000,50.3400000,50.7000000,38.886.947
23_090101_130416,D,20100526,000000,51.9500000,53.9100000,51.5100000,53.6500000,40.591.716
23_090101_130416,D,20100527,000000,53.9400000,55.4900000,52.9000000,55.2300000,52.581.433
23_090101_130416,D,20100528,000000,55.4100000,56.0100000,54.0400000,54.5700000,28.478.087
23_090101_130416,D,20100531,000000,54.6000000,55.8000000,54.3000000,55.7500000,18.014.597
23_090101_130416,D,20100601,000000,55.1000000,56.7500000,53.3000000,56.2000000,30.144.267
23_090101_130416,D,20100602,000000,55.0100000,56.4000000,54.8000000,56.1500000,32.650.434
23_090101_130416,D,20100603,000000,57.3100000,58.0000000,56.5100000,56.6000000,29.859.478
23_090101_130416,D,20100604,000000,57.0000000,57.7000000,54.3200000,54.7600000,34.604.252
23_090101_130416,D,20100607,000000,53.0000000,55.7600000,52.5000000,55.2600000,30.522.561
23_090101_130416,D,20100608,000000,55.5200000,55.9700000,54.0000000,54.5800000,31.161.818
23_090101_130416,D,20100609,000000,55.3500000,55.7700000,54.3400000,55.4300000,27.991.166
23_090101_130416,D,20100610,000000,55.4300000,56.5500000,54.5100000,56.3500000,28.307.463
23_090101_130416,D,20100611,000000,56.8400000,56.8900000,54.9100000,55.2800000,24.706.490
23_090101_130416,D,20100615,000000,55.5600000,56.9300000,55.3600000,56.8600000,30.433.749
23_090101_130416,D,20100616,000000,57.2100000,57.7400000,55.9300000,56.1500000,40.650.423
23_090101_130416,D,20100617,000000,56.1400000,57.9000000,55.6500000,56.9600000,48.479.760
23_090101_130416,D,20100618,000000,57.2200000,57.8000000,56.3500000,57.6400000,27.576.156
23_090101_130416,D,20100621,000000,58.6000000,60.9600000,58.5800000,60.5300000,53.700.252
23_090101_130416,D,20100622,000000,59.6800000,60.6600000,58.8000000,59.7700000,42.644.283
23_090101_130416,D,20100623,000000,59.0000000,60.6000000,58.6000000,59.3500000,44.067.421
23_090101_130416,D,20100624,000000,59.9800000,60.2200000,58.5200000,58.8500000,32.031.938
23_090101_130416,D,20100625,000000,58.6500000,58.8400000,56.7600000,57.1900000,40.129.704
23_090101_130416,D,20100628,000000,57.9400000,58.7800000,57.3400000,58.2200000,23.203.638
23_090101_130416,D,20100629,000000,57.4300000,57.5500000,55.4800000,55.9000000,28.922.589
23_090101_130416,D,20100630,000000,55.7100000,56.7400000,54.8000000,55.7000000,38.488.517
23_090101_130416,D,20100701,000000,54.5000000,54.7900000,51.6300000,51.8000000,32.219.198
23_090101_130416,D,20100702,000000,52.9000000,53.8900000,51.7800000,53.3700000,39.455.384
23_090101_130416,D,20100705,000000,53.4000000,54.0000000,53.1300000,53.8000000,14.357.684
23_090101_130416,D,20100706,000000,54.2900000,56.3000000,54.2000000,56.0200000,25.485.752
23_090101_130416,D,20100707,000000,55.2900000,56.2000000,53.8500000,56.1500000,45.482.037
23_090101_130416,D,20100708,000000,57.2500000,57.4200000,56.1100000,56.1600000,35.159.943
23_090101_130416,D,20100709,000000,56.8900000,56.8900000,55.2900000,56.2900000,23.662.252
23_090101_130416,D,20100712,000000,56.0000000,57.4600000,55.5700000,56.9600000,33.957.457
23_090101_130416,D,20100713,000000,56.6100000,58.6500000,56.1900000,58.6500000,44.800.883
23_090101_130416,D,20100714,000000,59.0800000,59.7500000,57.9000000,58.1000000,45.622.124
23_090101_130416,D,20100715,000000,58.4400000,59.7800000,57.1100000,57.2800000,48.939.160
23_090101_130416,D,20100716,000000,57.6500000,58.7000000,56.1000000,56.6900000,49.715.748
23_090101_130416,D,20100719,000000,56.6000000,57.5200000,55.6700000,56.5700000,40.258.483
23_090101_130416,D,20100720,000000,57.1900000,57.7500000,55.2000000,56.1800000,42.228.663
23_090101_130416,D,20100721,000000,56.7100000,57.4900000,56.4700000,57.1700000,38.553.353
23_090101_130416,D,20100722,000000,56.4300000,58.1500000,56.4000000,58.0000000,54.774.157
23_090101_130416,D,20100723,000000,58.0000000,58.3400000,56.6800000,57.3200000,38.922.943
23_090101_130416,D,20100726,000000,58.0100000,58.7100000,57.7200000,58.2400000,32.217.559
23_090101_130416,D,20100727,000000,58.4200000,59.1600000,57.9400000,58.5900000,37.546.779
23_090101_130416,D,20100728,000000,58.9000000,59.2400000,57.3600000,57.6000000,38.536.130
23_090101_130416,D,20100729,000000,57.8100000,58.8500000,57.4400000,58.4500000,42.338.239
23_090101_130416,D,20100730,000000,58.0500000,58.0700000,56.0300000,56.8500000,44.465.603
23_090101_130416,D,20100802,000000,57.4300000,58.3100000,57.3000000,58.2400000,46.869.437
23_090101_130416,D,20100803,000000,58.4000000,60.8400000,57.8500000,59.7400000,107.489.779
23_090101_130416,D,20100804,000000,59.4000000,62.5900000,59.3800000,62.1800000,128.059.018
23_090101_130416,D,20100805,000000,62.4800000,63.0500000,60.8200000,61.2500000,97.362.032
23_090101_130416,D,20100806,000000,61.6900000,62.1800000,60.5200000,61.0000000,46.164.589
23_090101_130416,D,20100809,000000,61.5800000,62.4400000,61.4300000,61.9100000,46.415.948
23_090101_130416,D,20100810,000000,61.3700000,61.6700000,59.7000000,59.9000000,52.238.876
23_090101_130416,D,20100811,000000,59.5000000,59.5200000,58.2700000,58.4900000,44.408.072
23_090101_130416,D,20100812,000000,58.3000000,59.2300000,57.5900000,58.5000000,49.321.292
23_090101_130416,D,20100813,000000,59.1300000,59.4000000,57.5900000,57.9600000,40.288.002
23_090101_130416,D,20100816,000000,58.1900000,58.2900000,56.5000000,57.2000000,34.228.681
23_090101_130416,D,20100817,000000,57.5100000,57.7700000,56.9500000,57.7200000,42.324.347
23_090101_130416,D,20100818,000000,57.5400000,57.6700000,56.6000000,56.7700000,32.223.786
23_090101_130416,D,20100819,000000,57.2000000,57.3400000,55.8600000,55.9100000,33.208.277
23_090101_130416,D,20100820,000000,55.9100000,56.1600000,54.8400000,55.5000000,45.762.976
23_090101_130416,D,20100823,000000,55.5600000,56.1500000,55.1000000,55.6500000,33.476.755
23_090101_130416,D,20100824,000000,55.1300000,55.2600000,53.9000000,54.1800000,33.824.689
23_090101_130416,D,20100825,000000,54.1100000,54.8300000,52.9200000,53.2900000,33.512.885
23_090101_130416,D,20100826,000000,53.9700000,55.2000000,53.7600000,54.9900000,39.568.820
23_090101_130416,D,20100827,000000,54.5900000,55.4100000,54.1700000,55.2200000,30.602.170
23_090101_130416,D,20100830,000000,55.9300000,55.9900000,55.1600000,55.4400000,22.516.258
23_090101_130416,D,20100831,000000,54.5000000,55.9400000,54.2500000,55.8700000,30.313.685
23_090101_130416,D,20100901,000000,56.0200000,57.3300000,55.3000000,57.2400000,47.979.874
23_090101_130416,D,20100902,000000,57.3000000,58.3900000,56.8700000,57.7000000,54.866.793
23_090101_130416,D,20100903,000000,57.8400000,58.6800000,57.3000000,58.1000000,33.667.225
23_090101_130416,D,20100906,000000,58.4200000,58.5000000,57.9200000,58.1000000,14.394.273
23_090101_130416,D,20100907,000000,57.7900000,57.8300000,56.9000000,57.1500000,23.110.839
23_090101_130416,D,20100908,000000,56.7900000,59.6300000,56.6000000,59.4600000,73.005.338
23_090101_130416,D,20100909,000000,59.3000000,61.6400000,59.2200000,60.5000000,86.750.650
23_090101_130416,D,20100910,000000,60.2100000,61.1400000,59.8200000,60.2000000,39.252.051
23_090101_130416,D,20100913,000000,61.2000000,62.0000000,60.7200000,60.9100000,38.711.372
23_090101_130416,D,20100914,000000,60.6000000,61.4200000,59.8200000,60.3000000,51.285.829
23_090101_130416,D,20100915,000000,60.3100000,60.6700000,59.3500000,60.0500000,29.254.672
23_090101_130416,D,20100916,000000,59.7800000,60.2600000,59.3500000,59.4500000,19.767.998
23_090101_130416,D,20100917,000000,60.0100000,60.2000000,58.8200000,58.9400000,25.570.165
23_090101_130416,D,20100920,000000,59.1500000,59.7600000,58.7100000,59.6500000,20.153.038
23_090101_130416,D,20100921,000000,59.8000000,60.3100000,59.4000000,59.9000000,22.758.957
23_090101_130416,D,20100922,000000,59.8500000,59.9500000,59.0200000,59.1900000,20.948.083
23_090101_130416,D,20100923,000000,59.4400000,59.8300000,58.5300000,59.4000000,25.046.185
23_090101_130416,D,20100924,000000,59.1700000,61.3300000,58.9700000,61.2000000,48.806.875
23_090101_130416,D,20100927,000000,61.5800000,61.7200000,60.0700000,60.2500000,27.558.566
23_090101_130416,D,20100928,000000,59.9900000,60.4500000,59.2100000,59.8000000,29.019.947
23_090101_130416,D,20100929,000000,60.0600000,60.6500000,59.7000000,60.2300000,24.096.548
23_090101_130416,D,20100930,000000,59.9800000,61.2500000,59.7200000,61.1100000,27.797.073
23_090101_130416,D,20101001,000000,61.0000000,63.0400000,60.8000000,62.0000000,62.316.009
23_090101_130416,D,20101004,000000,62.4500000,63.5500000,62.1000000,62.5200000,55.447.776
23_090101_130416,D,20101005,000000,62.5000000,63.6700000,62.1800000,63.6300000,53.189.466
23_090101_130416,D,20101006,000000,64.0700000,64.8700000,63.2200000,63.3000000,56.642.423
23_090101_130416,D,20101007,000000,63.5500000,64.0400000,63.0100000,63.2500000,41.140.226
23_090101_130416,D,20101008,000000,63.1400000,63.6500000,62.3300000,63.3400000,45.842.282
23_090101_130416,D,20101011,000000,63.6600000,63.9500000,63.4800000,63.8000000,16.002.100
23_090101_130416,D,20101012,000000,63.1700000,64.1900000,62.7900000,64.1500000,36.369.432
23_090101_130416,D,20101013,000000,64.5100000,65.9700000,64.3600000,65.5500000,73.189.146
23_090101_130416,D,20101014,000000,66.0500000,66.2500000,64.8000000,65.3100000,45.305.990
23_090101_130416,D,20101015,000000,65.2000000,66.1200000,65.1100000,65.5200000,37.721.517
23_090101_130416,D,20101018,000000,65.0000000,66.9900000,64.9200000,66.8900000,48.745.496
23_090101_130416,D,20101019,000000,66.7300000,68.6600000,66.7000000,67.0200000,102.677.579
23_090101_130416,D,20101020,000000,66.6400000,68.3200000,66.3600000,68.1900000,50.615.468
23_090101_130416,D,20101021,000000,68.3600000,70.7400000,68.0100000,70.6500000,127.891.145
23_090101_130416,D,20101022,000000,70.4400000,72.1700000,70.3200000,70.8900000,89.429.655
23_090101_130416,D,20101025,000000,71.8000000,72.1000000,70.6700000,70.8000000,43.002.638
23_090101_130416,D,20101026,000000,70.5900000,70.8300000,69.3200000,70.1600000,48.086.582
23_090101_130416,D,20101027,000000,69.9100000,70.3000000,68.9100000,69.0100000,36.939.971
23_090101_130416,D,20101028,000000,69.4400000,69.9000000,68.8200000,69.1500000,27.782.541
23_090101_130416,D,20101029,000000,68.9500000,69.9800000,68.5500000,69.9100000,35.855.333
23_090101_130416,D,20101101,000000,70.4600000,71.2500000,70.1300000,70.6200000,41.435.401
23_090101_130416,D,20101102,000000,70.6600000,71.1500000,70.3900000,70.6700000,20.550.498
23_090101_130416,D,20101103,000000,70.8400000,70.9900000,70.2100000,70.7000000,27.644.029
23_090101_130416,D,20101108,000000,72.3500000,72.6600000,71.1100000,71.2700000,35.857.752
23_090101_130416,D,20101109,000000,71.2900000,71.7400000,70.9600000,71.1300000,32.201.715
23_090101_130416,D,20101110,000000,70.9200000,71.0500000,69.3000000,70.0000000,31.927.256
23_090101_130416,D,20101111,000000,70.5000000,70.6000000,68.6000000,68.7000000,28.714.452
23_090101_130416,D,20101112,000000,67.5000000,68.8900000,66.9800000,68.0700000,35.501.493
23_090101_130416,D,20101113,000000,67.6800000,68.5500000,67.5800000,68.3800000,7.552.796
23_090101_130416,D,20101115,000000,68.4600000,70.3400000,68.3000000,70.3200000,32.878.528
23_090101_130416,D,20101116,000000,69.9300000,69.9900000,67.9000000,68.1400000,35.713.347
23_090101_130416,D,20101117,000000,68.0100000,69.7500000,67.8200000,69.5000000,33.353.153
23_090101_130416,D,20101118,000000,70.1200000,71.5500000,69.8400000,71.4000000,34.841.388
23_090101_130416,D,20101119,000000,71.5600000,71.6800000,70.2700000,70.9400000,40.335.477
23_090101_130416,D,20101122,000000,71.5600000,72.0400000,70.9300000,71.0500000,32.150.473
23_090101_130416,D,20101123,000000,70.4000000,70.8800000,69.6900000,69.8000000,27.966.115
23_090101_130416,D,20101124,000000,70.2300000,72.4200000,69.7900000,72.3600000,40.916.388
23_090101_130416,D,20101125,000000,72.3400000,74.7500000,71.9300000,74.5000000,57.637.302
23_090101_130416,D,20101126,000000,74.0100000,74.6200000,72.7800000,73.9500000,46.658.530
23_090101_130416,D,20101129,000000,74.5300000,75.4700000,73.5000000,73.6200000,42.965.810
23_090101_130416,D,20101130,000000,73.8600000,74.4500000,73.1400000,74.3000000,31.950.755
23_090101_130416,D,20101201,000000,74.6100000,75.3600000,74.2200000,75.2200000,42.827.089
23_090101_130416,D,20101202,000000,75.5100000,76.0000000,74.3100000,75.2000000,45.625.083
23_090101_130416,D,20101203,000000,75.4000000,75.4200000,73.9000000,74.5000000,40.043.541
23_090101_130416,D,20101206,000000,74.5000000,75.7500000,74.1800000,75.5000000,38.258.418
23_090101_130416,D,20101207,000000,75.8000000,76.5500000,75.2100000,75.4700000,54.496.067
23_090101_130416,D,20101208,000000,75.0000000,75.9700000,74.0100000,74.1000000,36.008.228
23_090101_130416,D,20101209,000000,74.9500000,75.4000000,74.1800000,74.5000000,25.832.241
23_090101_130416,D,20101210,000000,74.5500000,75.0700000,74.2300000,74.4100000,17.947.406
23_090101_130416,D,20101213,000000,74.8000000,76.4100000,74.7500000,76.2000000,32.997.800
23_090101_130416,D,20101214,000000,75.8700000,76.8500000,75.2000000,76.8000000,28.740.696
23_090101_130416,D,20101215,000000,76.4300000,77.3900000,75.8800000,76.6800000,28.276.606
23_090101_130416,D,20101216,000000,76.1200000,77.8700000,75.9600000,77.2900000,48.360.310
23_090101_130416,D,20101217,000000,77.5100000,77.9600000,76.7300000,76.9300000,16.727.402
23_090101_130416,D,20101220,000000,76.7500000,77.2400000,76.2000000,76.5900000,16.675.628
23_090101_130416,D,20101221,000000,77.0100000,78.6000000,76.5700000,78.3500000,35.058.702
23_090101_130416,D,20101222,000000,78.6400000,78.7700000,78.0000000,78.4000000,19.449.539
23_090101_130416,D,20101223,000000,78.1400000,78.7600000,78.1200000,78.4400000,16.815.502
23_090101_130416,D,20101224,000000,78.4400000,78.4900000,77.2800000,77.3000000,12.478.852
23_090101_130416,D,20101227,000000,77.3400000,77.4700000,76.2500000,76.4800000,12.627.625
23_090101_130416,D,20101228,000000,76.5400000,76.7800000,75.6400000,75.8900000,19.960.328
23_090101_130416,D,20101229,000000,76.2000000,76.2600000,75.0500000,75.7100000,15.292.951
23_090101_130416,D,20101230,000000,75.7900000,75.8500000,74.7500000,75.1000000,13.447.763
23_090101_130416,D,20110111,000000,75.4800000,76.1900000,75.0000000,75.8900000,16.449.394
23_090101_130416,D,20110112,000000,76.3500000,77.1400000,75.8700000,77.1000000,35.274.924
23_090101_130416,D,20110113,000000,77.2300000,77.4800000,75.8000000,75.9400000,44.463.704
23_090101_130416,D,20110114,000000,76.0000000,76.4000000,75.1800000,75.6500000,23.113.553
23_090101_130416,D,20110117,000000,75.6500000,76.7500000,75.4300000,76.5700000,23.363.287
23_090101_130416,D,20110118,000000,76.6200000,77.2500000,75.1200000,75.7300000,41.872.975
23_090101_130416,D,20110119,000000,76.1000000,76.3100000,74.5500000,74.6000000,36.333.098
23_090101_130416,D,20110120,000000,74.0900000,74.1000000,72.6000000,72.8500000,37.400.262
23_090101_130416,D,20110121,000000,73.0500000,73.3200000,71.7600000,72.4300000,62.833.065
23_090101_130416,D,20110124,000000,72.5900000,72.7900000,70.1600000,71.3700000,48.807.576
23_090101_130416,D,20110125,000000,71.8300000,72.4700000,71.1200000,72.0200000,42.175.716
23_090101_130416,D,20110126,000000,72.4200000,73.6100000,72.2100000,73.0800000,57.895.395
23_090101_130416,D,20110127,000000,73.4200000,73.6000000,72.0600000,72.3500000,54.987.396
23_090101_130416,D,20110128,000000,72.1600000,72.4800000,71.1700000,71.2600000,27.248.664
23_090101_130416,D,20110131,000000,70.8600000,72.0800000,69.8600000,71.3500000,42.386.138
23_090101_130416,D,20110201,000000,71.9200000,72.2300000,70.6200000,71.9800000,63.537.179
23_090101_130416,D,20110202,000000,72.3900000,72.9900000,70.4500000,70.8900000,54.322.681
23_090101_130416,D,20110203,000000,71.0000000,71.4200000,69.8300000,70.7900000,33.100.472
23_090101_130416,D,20110204,000000,71.0500000,71.5000000,70.4700000,71.4100000,26.412.690
23_090101_130416,D,20110207,000000,71.4500000,71.8800000,69.9900000,71.0700000,33.736.504
23_090101_130416,D,20110208,000000,71.0500000,71.2100000,69.3600000,69.5900000,28.386.911
23_090101_130416,D,20110209,000000,69.9100000,70.0800000,68.3800000,69.0200000,24.099.956
23_090101_130416,D,20110210,000000,69.0000000,69.0000000,67.6700000,67.9900000,24.482.720
23_090101_130416,D,20110211,000000,68.2000000,70.2000000,67.9500000,70.1100000,32.391.865
23_090101_130416,D,20110214,000000,70.7300000,71.5700000,70.0100000,70.4100000,30.049.734
23_090101_130416,D,20110215,000000,70.5900000,71.0000000,69.2100000,69.3800000,19.440.072
23_090101_130416,D,20110216,000000,69.5200000,70.2600000,68.9000000,70.2000000,24.786.025
23_090101_130416,D,20110217,000000,70.5200000,71.3800000,69.6900000,69.9900000,31.915.807
23_090101_130416,D,20110218,000000,70.2900000,70.5200000,68.6300000,69.4500000,21.743.513
23_090101_130416,D,20110221,000000,69.6800000,70.2600000,68.3500000,69.1600000,27.800.455
23_090101_130416,D,20110222,000000,68.6100000,68.7000000,66.9900000,67.5000000,30.639.240
23_090101_130416,D,20110224,000000,66.9900000,68.0900000,65.7200000,67.1600000,31.969.828
23_090101_130416,D,20110225,000000,68.0400000,69.3400000,67.7000000,69.2400000,28.814.230
23_090101_130416,D,20110228,000000,69.7900000,71.0200000,68.9500000,70.7000000,26.551.705
23_090101_130416,D,20110301,000000,71.0900000,71.3200000,69.7500000,69.8500000,28.276.300
23_090101_130416,D,20110302,000000,69.1800000,69.9800000,68.6500000,69.8500000,21.541.700
23_090101_130416,D,20110303,000000,70.1000000,70.8900000,69.9400000,70.5100000,19.690.200
23_090101_130416,D,20110304,000000,70.8400000,70.9500000,69.2600000,69.3900000,19.197.600
23_090101_130416,D,20110305,000000,69.2800000,70.3000000,69.1100000,70.1000000,12.277.300
23_090101_130416,D,20110309,000000,70.1900000,71.2400000,69.7500000,70.4100000,28.298.900
23_090101_130416,D,20110310,000000,70.0200000,70.0700000,67.6700000,67.9900000,30.805.900
23_090101_130416,D,20110311,000000,67.4900000,68.4800000,66.9100000,67.8000000,22.772.300
23_090101_130416,D,20110314,000000,67.6000000,68.8900000,66.8000000,67.0500000,26.924.500
23_090101_130416,D,20110315,000000,65.7000000,66.4600000,64.6000000,65.8000000,43.870.100
23_090101_130416,D,20110316,000000,66.4300000,66.9300000,64.6800000,65.0000000,35.083.600
23_090101_130416,D,20110317,000000,65.0100000,68.2300000,64.7700000,68.0800000,36.993.300
23_090101_130416,D,20110318,000000,68.7800000,69.4000000,67.9000000,68.9000000,44.227.400
23_090101_130416,D,20110321,000000,69.4000000,70.2200000,68.8200000,69.7400000,40.242.200
23_090101_130416,D,20110322,000000,69.8600000,70.4700000,69.1000000,70.3100000,44.737.400
23_090101_130416,D,20110323,000000,70.0200000,71.2000000,69.8400000,70.9800000,40.811.600
23_090101_130416,D,20110324,000000,71.1200000,72.8200000,70.9900000,72.8200000,53.371.400
23_090101_130416,D,20110325,000000,72.9900000,73.7800000,72.6800000,73.5000000,44.227.800
23_090101_130416,D,20110328,000000,73.3700000,73.5600000,72.7000000,73.2200000,19.325.900
23_090101_130416,D,20110329,000000,73.0400000,73.9200000,72.3000000,72.7200000,28.294.400
23_090101_130416,D,20110330,000000,73.4400000,73.6800000,73.0500000,73.2000000,22.907.600
23_090101_130416,D,20110331,000000,73.2900000,73.4900000,72.7900000,73.0000000,18.466.300
23_090101_130416,D,20110401,000000,72.9200000,74.2600000,72.8000000,73.7600000,37.275.000
23_090101_130416,D,20110404,000000,73.9900000,74.5400000,73.7000000,74.2700000,32.278.100
23_090101_130416,D,20110405,000000,74.1900000,74.4000000,72.9500000,73.6000000,25.140.400
23_090101_130416,D,20110406,000000,73.7800000,74.3900000,73.3500000,74.3100000,23.444.300
23_090101_130416,D,20110407,000000,74.0100000,74.3900000,73.2700000,73.3100000,24.275.600
23_090101_130416,D,20110408,000000,73.8000000,74.8200000,73.6000000,74.7700000,27.320.800
23_090101_130416,D,20110411,000000,74.7700000,75.4200000,74.1600000,74.6400000,22.861.600
23_090101_130416,D,20110412,000000,73.8700000,73.8900000,71.7700000,72.0500000,32.078.300
23_090101_130416,D,20110413,000000,72.4800000,73.2400000,71.3500000,72.9900000,36.474.100
23_090101_130416,D,20110414,000000,72.9000000,73.7800000,71.5200000,73.0900000,34.147.000
23_090101_130416,D,20110415,000000,72.9000000,73.5900000,72.3500000,72.8400000,30.422.200
23_090101_130416,D,20110418,000000,71.9500000,72.1100000,66.9400000,67.9000000,57.336.000
23_090101_130416,D,20110419,000000,68.1700000,69.0000000,67.7500000,68.7000000,33.667.700
23_090101_130416,D,20110420,000000,69.2700000,69.9600000,68.9800000,69.6300000,24.425.500
23_090101_130416,D,20110421,000000,70.1200000,70.4900000,68.3500000,68.9000000,21.507.700
23_090101_130416,D,20110422,000000,69.0500000,69.5600000,68.5400000,69.3800000,21.469.700
23_090101_130416,D,20110425,000000,69.5100000,69.8700000,67.6100000,68.0300000,20.398.800
23_090101_130416,D,20110426,000000,67.7500000,68.7000000,67.1000000,68.3900000,26.189.500
23_090101_130416,D,20110427,000000,68.7700000,68.9600000,67.1200000,67.2000000,21.387.200
23_090101_130416,D,20110428,000000,68.1200000,68.6400000,66.3500000,67.3300000,24.853.200
23_090101_130416,D,20110429,000000,67.2100000,67.8000000,66.4400000,67.1500000,12.815.400
23_090101_130416,D,20110503,000000,67.0000000,67.5000000,65.5500000,65.6500000,17.776.800
23_090101_130416,D,20110504,000000,65.4900000,67.0900000,65.1000000,65.2600000,35.750.100
23_090101_130416,D,20110505,000000,65.7000000,66.2200000,65.1100000,65.5000000,26.713.100
23_090101_130416,D,20110506,000000,65.5000000,67.8800000,65.0000000,67.8600000,30.488.400
23_090101_130416,D,20110510,000000,67.2800000,70.1500000,67.1300000,68.2500000,32.505.000
23_090101_130416,D,20110511,000000,68.8000000,68.8500000,66.7600000,66.8900000,21.782.600
23_090101_130416,D,20110512,000000,66.2000000,66.9900000,65.6100000,66.6900000,21.824.600
23_090101_130416,D,20110513,000000,67.3200000,67.7800000,66.1200000,66.9500000,17.388.000
23_090101_130416,D,20110516,000000,66.2600000,67.1900000,65.8900000,66.5600000,22.387.100
23_090101_130416,D,20110517,000000,66.5600000,66.9000000,65.3000000,65.6500000,13.603.400
23_090101_130416,D,20110518,000000,66.1800000,66.9000000,65.5300000,66.1900000,16.062.300
23_090101_130416,D,20110519,000000,66.1800000,67.3800000,65.9000000,66.7300000,17.882.000
23_090101_130416,D,20110520,000000,66.7000000,67.1700000,65.0200000,65.0900000,15.869.500
23_090101_130416,D,20110523,000000,64.3300000,64.3900000,62.7800000,63.0500000,19.824.700
23_090101_130416,D,20110524,000000,63.2600000,64.6100000,63.1200000,64.4900000,14.703.400
23_090101_130416,D,20110525,000000,63.7900000,65.4500000,63.2500000,65.4400000,13.503.700
23_090101_130416,D,20110526,000000,65.7800000,65.8400000,64.1100000,64.4700000,18.064.200
